x_m,y_m,w_tr_right_m,w_tr_left_m,w_re_right_m,w_re_left_m
3.9249196263387724,-0.4824996642978645,0.7705635413305035,0.7970692846079814,0.7705635413305035,0.7970692846079814
3.941011671235034,-0.4828403260553422,0.7783418633696965,0.7911517833823345,0.7783418633696965,0.7911517833823345
3.9580712132551166,-0.48397514819976983,0.7862053803429511,0.7854624316065051,0.7862053803429511,0.7854624316065051
3.991657523937462,-0.5016062551501808,0.7897885397228105,0.7912587777629668,0.7897885397228105,0.7912587777629668
4.012047224043407,-0.5053282112854411,0.7984904097940745,0.7870782496260811,0.7984904097940745,0.7870782496260811
4.03436148207906,-0.5225331879240196,0.7981087420541162,0.7930738501818596,0.7981087420541162,0.7930738501818596
4.05405710115873,-0.5255638362624193,0.8079940054583845,0.7888119094968593,0.8079940054583845,0.7888119094968593
4.097433849731413,-0.5667655754183105,0.805590580048998,0.8078362336377263,0.805590580048998,0.8078362336377263
4.111733099783827,-0.5974915005540025,0.7936877306353888,0.830203716349259,0.7936877306353888,0.830203716349259
4.127824803674999,-0.6294058270744989,0.7836099910971593,0.8532846940179031,0.7836099910971593,0.8532846940179031
4.143743548627574,-0.6611514517515413,0.7750241276959078,0.8758814669000506,0.7750241276959078,0.8758814669000506
4.1596248210751074,-0.6919196299781598,0.7685414999966532,0.8960871521168603,0.7685414999966532,0.8960871521168603
4.175506034992365,-0.7352658966235106,0.756565402252412,0.9281057834942542,0.756565402252412,0.9281057834942542
4.191387821103467,-0.7662171743867123,0.753534062277095,0.9499862430853714,0.753534062277095,0.9499862430853714
4.207269648330296,-0.7975999330737267,0.7518975458064748,0.972920122085575,0.7518975458064748,0.972920122085575
4.223151469216939,-0.8390251150544712,0.7476375828316736,1.002568234539569,0.7476375828316736,1.002568234539569
4.239033288657986,-0.8717304422773475,0.7492212016203998,1.0227974513840252,0.7492212016203998,1.0227974513840252
4.254915108459773,-0.903835975010927,0.7527580174519606,1.0432541337944965,0.7527580174519606,1.0432541337944965
4.2707969577813945,-0.9463879877083095,0.7550535384292945,1.0743537668895626,0.7550535384292945,1.0743537668895626
4.286678925747983,-0.979140085844107,0.7622311750342825,1.0953038945355456,0.7622311750342825,1.0953038945355456
4.302559409786227,-1.0183042859578944,0.7699165126481339,1.12057634248631,0.7699165126481339,1.12057634248631
4.318425890092572,-1.0608607273167125,0.7793991995407652,1.148986204287606,0.7793991995407652,1.148986204287606
4.334329488089182,-1.1022656547634915,0.7914882068145417,1.1763075952501407,0.7914882068145417,1.1763075952501407
4.3512793543599635,-1.1349212048826391,0.8070305936569677,1.1959461235476117,0.8070305936569677,1.1959461235476117
4.35534503199117,-1.1551109994860722,0.8109069669071335,1.2108385489903317,0.8109069669071335,1.2108385489903317
4.3718575509495405,-1.1875241455693724,0.8281596869566238,1.2282520687374499,0.8281596869566238,1.2282520687374499
4.384776067473455,-1.2163218297490577,0.842823439347502,1.2440861826858225,0.842823439347502,1.2440861826858225
4.393495179370124,-1.2409227789911972,0.8520681107786777,1.2781796826099137,0.8520681107786777,1.2781796826099137
4.404415916763563,-1.2677360359164673,0.8652863305760357,1.4421982928159918,0.8652863305760357,1.4421982928159918
4.415857073685666,-1.2950789236686902,0.8799811745452835,1.1373907733393271,0.8799811745452835,1.1373907733393271
4.423932377193079,-1.318421515209697,0.891499115646531,1.1917760738976357,0.891499115646531,1.1917760738976357
4.435993007290556,-1.3621567597050959,0.9114840536793045,1.2082259253633192,0.9114840536793045,1.2082259253633192
4.4258735256543424,-1.399514616871052,0.9101768126988526,1.1739026106161596,0.9101768126988526,1.1739026106161596
4.409897835677638,-1.4430876348443382,0.9067465318918059,1.1295779218784319,0.9067465318918059,1.1295779218784319
4.39397865752411,-1.4738375083281658,0.901371079422845,1.098735551198396,0.901371079422845,1.098735551198396
4.378095695152208,-1.516329495529975,0.9017447387799911,1.0562534039566311,0.9017447387799911,1.0562534039566311
4.362214966117955,-1.5489737888119368,0.9002368654725978,1.0236096686717842,0.9002368654725978,1.0236096686717842
4.346327870541943,-1.5891879183323772,0.9036508028171769,0.9831029965084176,0.9036508028171769,0.9831029965084176
4.330385137378343,-1.620684690206355,0.9047133363667962,0.9504325467156103,0.9047133363667962,0.9504325467156103
4.314591443163016,-1.6523072568871058,0.9073424517334574,0.9185474735271145,0.9073424517334574,0.9185474735271145
4.304863054111529,-1.6790386446751429,0.9136424706310681,0.8904687924978991,0.9136424706310681,0.8904687924978991
4.293900302788892,-1.694257966057691,0.9131471593369603,0.8739967952088633,0.9131471593369603,0.8739967952088633
4.287493350590369,-1.7100885532721701,0.9170839135505132,0.8575521560993191,0.9170839135505132,0.8575521560993191
4.271123800245723,-1.7259772654407302,0.913409648404649,0.8401076484980579,0.913409648404649,0.8401076484980579
4.255156961112558,-1.7418602877592608,0.9106031402897984,0.8229604088276051,0.9106031402897984,0.8229604088276051
4.239276474587491,-1.757742109696757,0.9084117911786884,0.8060835515337021,0.9084117911786884,0.8060835515337021
4.223396054123482,-1.7736239481406226,0.9067716577986829,0.7894854610538624,0.9067716577986829,0.7894854610538624
4.207514311225086,-1.7895045679555848,0.9056838742976681,0.7731875108549436,0.9056838742976681,0.7731875108549436
4.1916324733292,-1.8053783237579868,0.9051473683971504,0.7572034073685128,0.9051473683971504,0.7572034073685128
4.175750657371644,-1.8213062677859453,0.9052065986817268,0.7412745882663281,0.9052065986817268,0.7412745882663281
4.159868933343729,-1.8378991125266237,0.9063125802164123,0.7246846672984505,0.9063125802164123,0.7246846672984505
4.14398713542913,-1.8425217853378983,0.8990434054758457,0.7200440822127842,0.8990434054758457,0.7200440822127842
4.128099242404607,-1.8426211871569613,0.8886020758848185,0.7197153150198036,0.8886020758848185,0.7197153150198036
4.112187126275037,-1.8425726652972747,0.8781955248894547,0.7199239748993354,0.8781955248894547,0.7199239748993354
4.096582749601868,-1.842637866694874,0.8682393865323463,0.7178766768848667,0.8682393865323463,0.7178766768848667
4.083859686665569,-1.8434279042721213,0.860819978131054,0.7147474348000488,0.860819978131054,0.7147474348000488
4.024930614268712,-1.8326661758387024,0.816447002764988,0.719274012253031,0.816447002764988,0.719274012253031
4.009658383291969,-1.8328185739377671,0.8076780910467561,0.717424224871361,0.8076780910467561,0.717424224871361
3.992872833998684,-1.8325926403331358,0.7979408112979521,0.7154721219932214,0.7979408112979521,0.7154721219932214
3.9769214506744173,-1.8325752493917653,0.7890721414803223,0.713692131279841,0.7890721414803223,0.713692131279841
3.9610491089270465,-1.832577618955514,0.7804876553988384,0.7122569510679511,0.7804876553988384,0.7122569510679511
3.9451687501046684,-1.8325779842395766,0.7721281677582361,0.7110553061270377,0.7721281677582361,0.7110553061270377
3.9292828885720144,-1.832576973843734,0.7640033736782054,0.7092027604547149,0.7640033736782054,0.7092027604547149
3.9133937622058874,-1.832575147239524,0.7561227659574467,0.7085583815140325,0.7561227659574467,0.7085583815140325
3.897743403449508,-1.8326330125377863,0.748661806996757,0.7061882203381085,0.748661806996757,0.7061882203381085
3.8834117646042317,-1.8330205578138266,0.7423509099391729,0.7040747689967355,0.7423509099391729,0.7040747689967355
3.832418364867418,-1.8242426628669808,0.7124585739197671,0.7033310477725876,0.7124585739197671,0.7033310477725876
3.7668110013371288,-1.8118112769717678,0.676806586214804,0.7057458999320683,0.676806586214804,0.7057458999320683
3.753941142674988,-1.8125642672935935,0.6734035291754433,0.7034341595061043,0.6734035291754433,0.7034341595061043
3.738158799263092,-1.8125891364279765,0.6686856160173981,0.7020410495350065,0.6686856160173981,0.7020410495350065
3.7222361333908416,-1.8125789249472737,0.6642378623667637,0.7010186235899418,0.6642378623667637,0.7010186235899418
3.7063501810928776,-1.8125778918601423,0.6601621927116059,0.7003446970054438,0.6601621927116059,0.7003446970054438
3.690468709815226,-1.812577979028089,0.6564478449468489,0.7000469020622065,0.6564478449468489,0.7000469020622065
3.6745869743285735,-1.812578000143783,0.6530985488630382,0.6997444598745086,0.6530985488630382,0.6997444598745086
3.658705163289658,-1.8125780023714126,0.6501200454706917,0.6975952878927051,0.6501200454706917,0.6975952878927051
3.642823369263166,-1.8125780088521495,0.6475174940939136,0.6970629477495169,0.6475174940939136,0.6970629477495169
3.626941128696861,-1.8125779036979326,0.6452952679843046,0.6949437670640628,0.6452952679843046,0.6949437670640628
3.6110556520543233,-1.8125769895246577,0.6434563579711079,0.6932095541783151,0.6434563579711079,0.6932095541783151
3.595186305422303,-1.8125801078540116,0.642010657540359,0.6918599212257903,0.642010657540359,0.6918599212257903
3.579589235412087,-1.8126512953388163,0.6410375775116798,0.6908125976293019,0.6410375775116798,0.6908125976293019
3.5642167567941976,-1.8127786306717022,0.640505964844686,0.6901040288714775,0.640505964844686,0.6901040288714775
3.518700057658689,-1.805369910875184,0.6333161331386357,0.6973371937446986,0.6333161331386357,0.6973371937446986
3.492738478241215,-1.8028499710081745,0.6323957653520694,0.699815786953506,0.6323957653520694,0.699815786953506
3.475692285521037,-1.8025588778154882,0.6336095742782327,0.6970619657391891,0.6336095742782327,0.6970619657391891
3.4598653440618725,-1.8025725974380578,0.6344286469361368,0.6964309467137547,0.6344286469361368,0.6964309467137547
3.4440047548017403,-1.8025779051103825,0.6320558786576652,0.6945534463015628,0.6320558786576652,0.6945534463015628
3.4281236287935513,-1.8025780785956949,0.6321266777695944,0.692443826922925,0.6321266777695944,0.692443826922925
3.4122415204574934,-1.80257800649904,0.6321619220457244,0.6919413989319154,0.6321619220457244,0.6919413989319154
3.396359671450067,-1.8025779992345417,0.6321769818056552,0.6892206154820054,0.6321769818056552,0.6892206154820054
3.380477853972551,-1.802577999852522,0.632190901674016,0.6819358887933512,0.632190901674016,0.6819358887933512
3.3645960346169708,-1.8025780000009854,0.6322256500848451,0.6768000788260208,0.6322256500848451,0.6768000788260208
3.348714214673088,-1.8025780000023737,0.6323901917497542,0.6718029063970196,0.6323901917497542,0.6718029063970196
3.3328323947147296,-1.8025780000001435,0.6340642358373678,0.6671517812521075,0.6340642358373678,0.6671517812521075
3.3169505747646126,-1.802577999999973,0.6360483656890987,0.6628420503013213,0.6360483656890987,0.6628420503013213
3.30106875481527,-1.8025779999999951,0.6384246590602373,0.6588869084272685,0.6384246590602373,0.6588869084272685
3.2851869348658513,-1.8025779999999996,0.641194321842108,0.6552931623522262,0.641194321842108,0.6552931623522262
3.269305114916414,-1.8025779999999996,0.6443575803116945,0.6520665582985181,0.6443575803116945,0.6520665582985181
3.2534232949669772,-1.8025779999999996,0.6473596040104928,0.6492125405478207,0.6473596040104928,0.6492125405478207
3.2375414750175424,-1.8025779999999996,0.6475272870922947,0.646736046037959,0.6475272870922947,0.646736046037959
3.221659655068106,-1.8025779999999996,0.6423373065198127,0.6446414250724045,0.6423373065198127,0.6446414250724045
3.20577783511867,-1.8025779999999996,0.6423307486008424,0.6429323806323223,0.6423307486008424,0.6429323806323223
3.1898960151692344,-1.8025779999999996,0.6423405284620686,0.6416119601543137,0.6423405284620686,0.6416119601543137
3.1740141952197987,-1.8025779999999996,0.642286577490941,0.6406834690399064,0.642286577490941,0.6406834690399064
3.158132375270364,-1.8025779999999996,0.6434388576269382,0.6401501220482437,0.6434388576269382,0.6401501220482437
3.1422505553209263,-1.8025779999999996,0.6452511876950151,0.6400042943106173,0.6452511876950151,0.6400042943106173
3.1263687353714906,-1.8025779999999996,0.6474703017191829,0.6400042316898966,0.6474703017191829,0.6400042316898966
3.110486915422055,-1.8025779999999996,0.6500648431445947,0.640004967564908,0.6500648431445947,0.640004967564908
3.0946050954726183,-1.8025779999999996,0.6530151414629718,0.6400050513935487,0.6530151414629718,0.6400050513935487
3.0787232755231835,-1.8025779999999996,0.6564042614178174,0.6400050762207771,0.6564042614178174,0.6400050762207771
3.062841455573747,-1.8025779999999996,0.662191186408121,0.6400051080530927,0.662191186408121,0.6400051080530927
3.046959635624311,-1.8025779999999996,0.6524891096261357,0.6400051413114455,0.6524891096261357,0.6400051413114455
3.0310778156748754,-1.8025779999999996,0.652461863490251,0.6400051746645231,0.652461863490251,0.6400051746645231
3.0151959957254397,-1.8025779999999996,0.6524865581670718,0.6400052081041903,0.6524865581670718,0.6400052081041903
2.999314175776003,-1.8025779999999996,0.6524364752685897,0.6400052416502451,0.6524364752685897,0.6400052416502451
2.9834323558265683,-1.8025779999999996,0.6538919297043089,0.6400052753042416,0.6538919297043089,0.6400052753042416
2.9675505358771317,-1.8025779999999996,0.6557814523586712,0.6400053090659646,0.6557814523586712,0.6400053090659646
2.951668715927697,-1.8025779999999996,0.6580744401125331,0.6400053429353773,0.6580744401125331,0.6400053429353773
2.9357868959782594,-1.8025779999999996,0.6607423113574221,0.6400053769124805,0.6607423113574221,0.6400053769124805
2.9199050760288245,-1.8025779999999996,0.6637483254810761,0.6400054109972747,0.6637483254810761,0.6400054109972747
2.904023256079388,-1.8025779999999996,0.6669543700077628,0.6400054451897599,0.6669543700077628,0.6400054451897599
2.8881414361299647,-1.802578000000005,0.6726840130691826,0.6400054794899309,0.6726840130691826,0.6400054794899309
2.8722596161805867,-1.8025780000000227,0.6627024404701586,0.6400055138977802,0.6627024404701586,0.6400055138977802
2.8563777962305985,-1.8025779999998388,0.6625972794788477,0.6400055484135222,0.6625972794788477,0.6400055484135222
2.8404959762749784,-1.8025779999977782,0.6625440007532158,0.6400055830388519,0.6625440007532158,0.6400055830388519
2.824614156335334,-1.8025780000010414,0.6636938413952631,0.6400056177666229,0.6636938413952631,0.6400056177666229
2.8087323368204955,-1.8025780001459077,0.6655364218411459,0.6400056524595646,0.6655364218411459,0.6400056524595646
2.7928505183000616,-1.8025780006222423,0.6677725927988728,0.6400056869186905,0.6677725927988728,0.6400056869186905
2.77696867564365,-1.8025779930532497,0.6703717780725887,0.6400057295532111,0.6703717780725887,0.6400057295532111
2.761086660588609,-1.8025779280180476,0.6733172698016928,0.6400058305145903,0.6733172698016928,0.6400058305145903
2.7452055249952196,-1.8025781561367298,0.6767062741627826,0.6400056399749837,0.6767062741627826,0.6400056399749837
2.72933897943194,-1.8025832475987817,0.6823503901721313,0.6400005473907862,0.6823503901721313,0.6400005473907862
2.7134833701392016,-1.8025919844843488,0.6727282209964454,0.6399915096018196,0.6727282209964454,0.6399915096018196
2.696715691195599,-1.8022966981529596,0.6725218665778842,0.640287809099922,0.6725218665778842,0.640287809099922
2.67436723994707,-1.800141154386595,0.670978902178325,0.6425154761303642,0.670978902178325,0.6425154761303642
2.634978499991083,-1.7923055143844104,0.6671274053157225,0.6502731916702169,0.6671274053157225,0.6502731916702169
2.619684045095282,-1.792501302735623,0.6698150883406347,0.6500828540043768,0.6698150883406347,0.6500828540043768
2.604024297362703,-1.792575326807909,0.672762758968484,0.6500088472957858,0.672762758968484,0.6500088472957858
2.588385911985488,-1.7926564716653148,0.6761573821287176,0.6499272261165251,0.6761573821287176,0.6499272261165251
2.5736505108249,-1.7930386112615988,0.6799634702579881,0.649540373578972,0.6799634702579881,0.649540373578972
2.531170268148046,-1.784172470352459,0.6700125484685597,0.6585174242704652,0.6700125484685597,0.6585174242704652
2.5113708808705097,-1.7828666145764247,0.6666690864357298,0.6597158044855898,0.6666690864357298,0.6597158044855898
2.4946163933895016,-1.7825757253992336,0.6663670685043018,0.6600077548409221,0.6663670685043018,0.6600077548409221
2.478728578306407,-1.7825737270213482,0.6663342847140142,0.660010334515617,0.6663342847140142,0.660010334515617
2.4628637602633225,-1.7825793943234656,0.6677521997366638,0.6600046881802478,0.6677521997366638,0.6600046881802478
2.446921521030879,-1.7825592545624627,0.6703512901398878,0.660024894546502,0.6703512901398878,0.660024894546502
2.4305140052695298,-1.7823840226251582,0.6732585080221025,0.6602025564045474,0.6732585080221025,0.6602025564045474
2.41649264355901,-1.7830041753714623,0.6769199647405904,0.659591401267054,0.6769199647405904,0.659591401267054
2.366357486225876,-1.7715863962435643,0.6795753303421197,0.6709986967170596,0.6795753303421197,0.6709986967170596
2.3533373609340313,-1.772540294462762,0.668126185109196,0.670045886587022,0.668126185109196,0.670045886587022
2.33760772479302,-1.7725910223989025,0.6667738570968482,0.6699933002286481,0.6667738570968482,0.6699933002286481
2.321691023672001,-1.7725793953417082,0.6666324284791987,0.6700048522873353,0.6666324284791987,0.6700048522873353
2.3058047129785995,-1.7725778984270537,0.6672061811379585,0.6700068132651136,0.6672061811379585,0.6700068132651136
2.2899231139819594,-1.7725779720779853,0.6698590498618218,0.6700081449045687,0.6698590498618218,0.6700081449045687
2.274041376444098,-1.7725779995485098,0.6727685364791658,0.6699867355881823,0.6727685364791658,0.6699867355881823
2.258159559075676,-1.7725780004088474,0.676059469589406,0.6698061118261587,0.676059469589406,0.6698061118261587
2.2422777380002894,-1.7725780000335307,0.6791583969258904,0.670471944858161,0.6791583969258904,0.670471944858161
2.2263959179314248,-1.7725779999937208,0.6782832551760858,0.6687366988641913,0.6782832551760858,0.6687366988641913
2.2105140979060613,-1.772577999968413,0.6731331922614731,0.6656086871625713,0.6731331922614731,0.6656086871625713
2.194632278099356,-1.7725780000159892,0.673158721336892,0.6637185428928565,0.673158721336892,0.6637185428928565
2.178750464193229,-1.7725780020304267,0.6731826887537602,0.6622307406819901,0.6731826887537602,0.6622307406819901
2.1628686638232817,-1.7725780085569216,0.6732231510821859,0.6611171606626496,0.6732231510821859,0.6611171606626496
2.1469865270355117,-1.7725779029441435,0.673325386830242,0.6603720992864267,0.673325386830242,0.6603720992864267
2.1311020063301798,-1.7725770026921772,0.675176934320314,0.6600195627047519,0.675176934320314,0.6600195627047519
2.115229834934389,-1.772580218876728,0.6773102067144006,0.6612695732167488,0.6773102067144006,0.6612695732167488
2.0995602109834786,-1.7726509508762351,0.6798497399360045,0.6592280261581429,0.6798497399360045,0.6592280261581429
2.084032215748454,-1.7727688924477052,0.6827669983424598,0.6559097663774794,0.6827669983424598,0.6559097663774794
2.0461036096209235,-1.7654199637216745,0.683888775773626,0.6584827632607185,0.683888775773626,0.6584827632607185
2.022506980697511,-1.7628483607303487,0.6869441229876251,0.658672589921628,0.6869441229876251,0.658672589921628
2.0057545269157404,-1.7625581494529037,0.6890752769202471,0.6564105304719611,0.6890752769202471,0.6564105304719611
1.9899159981033256,-1.762572579831911,0.676575515940822,0.6543578138330823,0.676575515940822,0.6543578138330823
1.9740501814233036,-1.7625779142550488,0.6758944739194311,0.6531219348999612,0.6758944739194311,0.6531219348999612
1.958168857148531,-1.762578079479936,0.6733181942382744,0.650322415310556,0.6733181942382744,0.650322415310556
1.9422868180418509,-1.762578006427522,0.6733226641334038,0.6474329440564088,0.6733226641334038,0.6474329440564088
1.9264049764533797,-1.7625779992145105,0.6745306166438507,0.6452290466195972,0.6745306166438507,0.6452290466195972
1.910523158417218,-1.7625779998522688,0.6765441480718556,0.6434026220043207,0.6765441480718556,0.6434026220043207
1.8946413389150902,-1.7625780000013709,0.6789372068670327,0.6419656822420453,0.6789372068670327,0.6419656822420453
1.878759519000107,-1.762578000012856,0.6816846483522719,0.6409198437152743,0.6816846483522719,0.6409198437152743
1.8628776991440055,-1.762578000043967,0.684774772018638,0.6402642713410298,0.684774772018638,0.6402642713410298
1.8469958775593969,-1.7625779994989097,0.6883363745182415,0.6400026392132031,0.6883363745182415,0.6400026392132031
1.8311140437314326,-1.762577994872733,0.6939297090715979,0.6400075788911307,0.6939297090715979,0.6400075788911307
1.8152322738167253,-1.7625780115509757,0.6835154170104469,0.6400079593260841,0.6835154170104469,0.6400079593260841
1.7993515462624567,-1.7625783756826978,0.683573561887569,0.6400074134631913,0.683573561887569,0.6400074134631913
1.7834715212880652,-1.7625789740077122,0.6835543939397147,0.6400068068795389,0.6835543939397147,0.6400068068795389
1.7675260592557458,-1.7625577599800852,0.6835496015821575,0.6400281711090888,0.6835496015821575,0.6400281711090888
1.7512305229658458,-1.762419854533264,0.6834313324537828,0.6401688960356158,0.6834313324537828,0.6401688960356158
1.7378582535178215,-1.7632563713670661,0.6849458419248178,0.6393360473109061,0.6849458419248178,0.6393360473109061
1.686784885391639,-1.7515258553081514,0.6810066602137884,0.6510670226548717,0.6810066602137884,0.6510670226548717
1.6740106727468897,-1.7525617244097145,0.6845436317866405,0.6500270537709183,0.6845436317866405,0.6500270537709183
1.6582240379511277,-1.7525934527942724,0.6881161418475181,0.6499925557279325,0.6881161418475181,0.6499925557279325
1.6422995918486198,-1.752579244076582,0.6922712613746704,0.6500067059047997,0.6922712613746704,0.6500067059047997
1.6264135802015054,-1.7525778468440212,0.6848381455627681,0.6500082465507498,0.6848381455627681,0.6500082465507498
1.6105321338255787,-1.7525779713685248,0.683773802812545,0.650008226181174,0.683773802812545,0.650008226181174
1.5946504005531268,-1.7525780002608524,0.6837352202380741,0.6500044358546553,0.6837352202380741,0.6500044358546553
1.5787685812164578,-1.7525780004651086,0.683752686306074,0.6501938435096432,0.683752686306074,0.6501938435096432
1.5628867599529364,-1.7525780000270803,0.6837810037728846,0.6507645296268004,0.6837810037728846,0.6507645296268004
1.5470049399060177,-1.7525779999945854,0.6843114258714101,0.6517283649358013,0.6843114258714101,0.6517283649358013
1.5311231199705513,-1.7525779999992386,0.6863687615476785,0.6530767792924164,0.6863687615476785,0.6530767792924164
1.5152413000235208,-1.7525780000000513,0.6887139523395487,0.6548074222823893,0.6887139523395487,0.6548074222823893
1.4993594800754262,-1.7525780000007298,0.6914077606630546,0.6569175603844464,0.6914077606630546,0.6569175603844464
1.4834776601281967,-1.7525780000018392,0.6944630525245254,0.6594036116495446,0.6944630525245254,0.6594036116495446
1.467595840097799,-1.7525779999613604,0.6979567004993298,0.662261465652096,0.6979567004993298,0.662261465652096
1.4517140196243372,-1.752577999699346,0.7014925797388262,0.665485537809364,0.7014925797388262,0.665485537809364
1.4358322028768744,-1.752578001300333,0.6965971150412047,0.6690701371612424,0.6965971150412047,0.6690701371612424
1.419950430071498,-1.7525780248723617,0.6939262453084923,0.6730304923783298,0.6939262453084923,0.6730304923783298
1.4040686101914317,-1.7525780249070468,0.6939053318173009,0.6767725847161632,0.6939053318173009,0.6767725847161632
1.3881837626821878,-1.7525765111271427,0.6939321765894232,0.6806233198830967,0.6939321765894232,0.6806233198830967
1.3722875251237903,-1.7525693023226623,0.6939466627215466,0.6846813928169893,0.6939466627215466,0.6846813928169893
1.356546746688125,-1.752639823079548,0.6940164893615187,0.6889633004287186,0.6940164893615187,0.6889633004287186
1.3422110023659433,-1.7534128608931736,0.6946518065990458,0.6924856766265834,0.6946518065990458,0.6924856766265834
1.3049454245121175,-1.7427209819409795,0.6872715476549136,0.7143905677560635,0.6872715476549136,0.7143905677560635
1.2892660305792378,-1.742822194949257,0.6899210654888893,0.7192976572749369,0.6899210654888893,0.7192976572749369
1.2729240957930803,-1.742592137530898,0.6926156998214703,0.7250088885322575,0.6926156998214703,0.7250088885322575
1.2570083038498834,-1.7425751515340169,0.6957820213193114,0.7307005495628792,0.6957820213193114,0.7307005495628792
1.2411313934993147,-1.742577606333449,0.6994443349705871,0.7366582964154472,0.6994443349705871,0.7366582964154472
1.225250391444955,-1.7425780152809889,0.7049222148558509,0.7429104099705195,0.7049222148558509,0.7429104099705195
1.2093685551173396,-1.7425780070918986,0.6942286907435705,0.7494477396364377,0.6942286907435705,0.7494477396364377
1.1934867215049647,-1.742578000260429,0.6942179217916966,0.7562598108106029,0.6942179217916966,0.7562598108106029
1.1776049008470797,-1.7425779999062039,0.6941728330330219,0.7633601151000052,0.6941728330330219,0.7633601151000052
1.1617230810654635,-1.7425779999901136,0.6941898581033256,0.7704237996362409,0.6941898581033256,0.7704237996362409
1.1458412611372872,-1.7425780000007443,0.6942107918476182,0.777630540668115,0.6942107918476182,0.777630540668115
1.129959441186736,-1.7425780000001998,0.6942305435162532,0.7850722201108378,0.6942305435162532,0.7850722201108378
1.1140776212369095,-1.7425780000000026,0.6942461628926981,0.7927696507032087,0.6942461628926981,0.7927696507032087
1.0981958012890058,-1.7425779999999973,0.694279851376811,0.8007096236476522,0.694279851376811,0.8007096236476522
1.082313981346895,-1.7425780000000053,0.6947778475867074,0.808883190415421,0.6947778475867074,0.808883190415421
1.0664321613253311,-1.7425779999999564,0.6969227458372736,0.8172832951711393,0.6969227458372736,0.8172832951711393
1.0505503405885483,-1.74257799999942,0.6993381292988508,0.8259040275181246,0.6993381292988508,0.8259040275181246
1.0346685220156835,-1.742578000000358,0.7020971122159199,0.8347282592332773,0.7020971122159199,0.8347282592332773
1.0187867579165073,-1.7425780000383924,0.7052127084370464,0.8436407231184228,0.7052127084370464,0.8436407231184228
1.002905113531161,-1.7425780001579483,0.7087510857658309,0.8523226511265405,0.7087510857658309,0.8523226511265405
0.9870203454364135,-1.7425779981502956,0.7122266843571146,0.8612046260235426,0.7122266843571146,0.8612046260235426
0.971113793030232,-1.7425779813077797,0.7079049056129328,0.870309985311176,0.7079049056129328,0.870309985311176
0.9553235764580008,-1.7425780436886171,0.7044107067300437,0.8795363693270204,0.7044107067300437,0.8795363693270204
0.9413990756454118,-1.7425793766002515,0.7041781945984553,0.8878247750273653,0.7041781945984553,0.8878247750273653
0.9024778512264571,-1.7425814695776491,0.7070963535622401,0.9117225669753878,0.7070963535622401,0.9117225669753878
0.8881310448232083,-1.7425034645160862,0.7068319365074717,0.9208508400775114,0.7068319365074717,0.9208508400775114
0.8729208878256096,-1.742002879167944,0.7062642296797979,0.9309913545784462,0.7062642296797979,0.9309913545784462
0.8381067259613499,-1.7514486049875693,0.7185038094655344,0.9468417717016367,0.7185038094655344,0.9468417717016367
0.8220246652840726,-1.751554708120091,0.7189853023468359,0.9576478616223856,0.7189853023468359,0.9576478616223856
0.7833137946859572,-1.7629693752306403,0.7303124319354837,0.9763352896642116,0.7303124319354837,0.9763352896642116
0.7346135035618082,-1.779062659759087,0.7524052505401038,0.9994645918999259,0.7524052505401038,0.9994645918999259
0.6982786119987341,-1.7964619986840775,0.7736884158725374,1.0136555963471474,0.7736884158725374,1.0136555963471474
0.6656731083858758,-1.8209878214683668,0.8032992600884915,1.0218484583041283,0.8032992600884915,1.0218484583041283
0.6505232377909942,-1.8363841937584349,0.8222435747464061,1.0236568504397157,0.8222435747464061,1.0236568504397157
0.6346103669809753,-1.852440597173893,0.8414650469706926,1.0261091513662373,0.8414650469706926,1.0261091513662373
0.6081099939443999,-1.8838362292636122,0.86744727530076,1.0285622430582926,0.86744727530076,1.0285622430582926
0.5716209062076953,-1.9368859383528791,0.913887790669559,1.0293734245673185,0.913887790669559,1.0293734245673185
0.5395938422122746,-1.9848444698261156,0.960691449910543,1.0327423557515478,0.960691449910543,1.0327423557515478
0.5080536755204856,-2.0322591776091325,1.0100672867792164,1.039057760713638,1.0100672867792164,1.039057760713638
0.4756180765839262,-2.0805753950660337,1.060269793175607,1.0463965901560086,1.060269793175607,1.0463965901560086
0.454532278102723,-2.1175430466280085,1.0968954729396723,1.0498092714122633,1.0968954729396723,1.0498092714122633
0.43364683754050803,-2.154310339653809,1.1307704253570208,1.0548472544708505,1.1307704253570208,1.0548472544708505
0.4175707498397183,-2.1862677790259335,1.1607184098568832,1.0586348942139314,1.1607184098568832,1.0586348942139314
0.4017355547855046,-2.2179817950434897,1.1906892834042824,1.0634552813962284,1.1906892834042824,1.0634552813962284
0.3858606279042198,-2.249757269562612,1.2209114750657168,1.0694501675717722,1.2209114750657168,1.0694501675717722
0.36999319617064463,-2.2817781688512593,1.2525471141338096,1.0765174671629156,1.2525471141338096,1.0765174671629156
0.35411016529878436,-2.313523065827905,1.2835881149927357,1.084790192507383,1.2835881149927357,1.084790192507383
0.33728041850645374,-2.3545385450063163,1.3246287250460185,1.0934513748649732,1.3246287250460185,1.0934513748649732
0.3341511357522964,-2.3963481548582983,1.3656257556066813,1.0901428892567069,1.3656257556066813,1.0901428892567069
0.3430057521716754,-2.410359230170161,1.378232742056695,1.0795635397069807,1.378232742056695,1.0795635397069807
