x,y,left_x,left_y,right_x,right_y,idealRacelineMinDist_x,idealRacelineMinDist_y,idealRacelineMinDistVelocity,idealRacelineMinCurvature_x,idealRacelineMinCurvature_y,idealRacelineMinCurvatureVelocity,raceline_x_u10.0,raceline_y_u10.0,velocity_u10.0,raceline_x_u20.0,raceline_y_u20.0,velocity_u20.0,raceline_x_u30.0,raceline_y_u30.0,velocity_u30.0,raceline_x_u40.0,raceline_y_u40.0,velocity_u40.0,raceline_x_u50.0,raceline_y_u50.0,velocity_u50.0,raceline_x_u60.0,raceline_y_u60.0,velocity_u60.0,raceline_x_u70.0,raceline_y_u70.0,velocity_u70.0,raceline_x_u80.0,raceline_y_u80.0,velocity_u80.0,raceline_x_u90.0,raceline_y_u90.0,velocity_u90.0,raceline_x_u100.0,raceline_y_u100.0,velocity_u100.0
102.88962545498589,-6.783460111679619,103.21831693541488,-7.0571509037108555,102.5609339745569,-6.509769319648383,102.56093442826516,-6.509769697436604,9.744879531873876,103.13494906014756,-6.987733163457619,10.0,102.84888991489923,-6.749540941594693,8.164396750672458,102.81732307035556,-6.72325624850253,9.999999458026812,102.56339619896075,-6.51181953447709,9.999999451748614,102.56093750399104,-6.509772258494333,9.999999451670385,102.56093750399369,-6.509772258496532,9.999999451670385,102.56093750399116,-6.5097722584944195,9.999999451670387,102.56093750399233,-6.509772258495411,9.999999451670387,102.56093750399093,-6.509772258494234,9.999999451670387,102.56093750399107,-6.509772258494355,9.999999451670387,102.56093750399054,-6.509772258493912,9.999999451670387
102.6408156440484,-7.082270548433244,102.96798275822822,-7.357781238942873,102.31364852986859,-6.806759857923615,102.31364897220121,-6.806760230416326,9.824195601375632,102.86870156674784,-7.2741755572167355,10.0,102.5698272076032,-7.0224904779568815,8.211033841490222,102.5402090338113,-6.99754871835033,9.999999457309597,102.31406122368365,-6.807107391502117,9.999999451599829,102.3136519707972,-6.806762755563919,9.999999451579551,102.31365197080544,-6.80676275557086,9.999999451579551,102.31365197079928,-6.806762755565687,9.999999451579551,102.31365197080162,-6.806762755567645,9.999999451579551,102.31365197079697,-6.806762755563731,9.999999451579551,102.31365197080561,-6.806762755571015,9.999999451579551,102.31365197080488,-6.806762755570394,9.999999451579551
102.39035137994874,-7.379695197687624,102.71596012874757,-7.657054720326502,102.06474263114991,-7.102335675048747,102.064743063937,-7.102336043704754,9.902862284736917,102.5999677891402,-7.558250311470933,10.0,102.29107967759225,-7.295133735261572,8.257357089191833,102.26339109076865,-7.2715480876023255,9.999999456622128,102.06474708239075,-7.102339466697588,9.999999451505794,102.06474599784907,-7.102338542865037,9.999999451505166,102.06474599783166,-7.102338542850209,9.999999451505166,102.06474599784673,-7.102338542863039,9.999999451505166,102.06474599784076,-7.102338542857951,9.999999451505166,102.06474599785133,-7.102338542866966,9.999999451505166,102.06474599783697,-7.102338542854728,9.999999451505166,102.06474599783895,-7.102338542856415,9.999999451505168
102.13820635936794,-7.675703151141111,102.46223887675185,-7.954915975056442,101.81417384198403,-7.396490327225779,101.81417427034772,-7.396490696338841,9.980902084630562,102.32887156437943,-7.839995829985373,10.0,102.01262518439263,-7.567492176580441,8.303375328655862,101.98684525612767,-7.5452780894594556,9.99999945598904,101.8141771763919,-7.396493200423327,9.999999451488808,101.81417717426321,-7.3964931985890745,9.999999451488808,101.81417717427107,-7.396493198595853,9.99999945148881,101.81417717426523,-7.396493198590823,9.99999945148881,101.81417717426744,-7.396493198592729,9.99999945148881,101.81417717426304,-7.396493198588931,9.99999945148881,101.81417717427126,-7.396493198596021,9.99999945148881,101.81417717427055,-7.396493198595415,9.99999945148881
101.88437651944491,-7.970278166944664,102.20682121783662,-8.251338542550075,101.56193182105321,-7.689217791339253,101.56193224666025,-7.689218162321555,10.0,102.05552669920773,-8.119461993036404,10.0,101.73444189437112,-7.839586974781519,8.349097118754951,101.71054920950296,-7.8187608082582,9.99999945540677,101.5619351319445,-7.689220677292582,9.999999451496903,101.56193513194313,-7.689220677291396,9.999999451496905,101.56193513194508,-7.689220677293092,9.999999451496905,101.56193513194312,-7.689220677291374,9.999999451496905,101.5619351319441,-7.68922067729223,9.999999451496905,101.56193513194306,-7.689220677291332,9.999999451496905,101.56193513194263,-7.689220677290963,9.999999451496905,101.5619351319422,-7.689220677290587,9.999999451496905
101.62886708707636,-8.263409710937129,101.9497127892781,-8.546312080491747,101.30802138487462,-7.980507341382511,101.30802180790532,-7.980507714385435,10.0,101.78004086697618,-8.39670562313014,10.0,101.45651091148846,-8.111436441086285,8.394530325274772,101.43448429451468,-8.092014700067486,9.999999454867037,101.30802467579225,-7.980510243114989,9.999999451507122,101.30802467579335,-7.980510243115961,9.999999451507124,101.30802467579394,-7.98051024311649,9.999999451507124,101.30802467579333,-7.980510243115945,9.999999451507124,101.30802467579373,-7.980510243116291,9.999999451507124,101.30802467579326,-7.980510243115882,9.999999451507124,101.30802467579329,-7.9805102431159085,9.999999451507124,101.30802467579329,-7.9805102431159085,9.999999451507126
101.37168311475398,-8.555087622029616,101.69091833309673,-8.839826055029087,101.05244789641122,-8.270349189030144,101.05244831667518,-8.270349563880073,10.0,101.50251981073066,-8.67178601133837,10.0,101.1788130198113,-8.383059207083638,8.439682668678088,101.1586315282854,-8.365058541923599,9.999999454370815,101.05245116590868,-8.270352105223362,9.999999451520136,101.05245116590844,-8.270352105223159,9.999999451520138,101.05245116590687,-8.270352105221754,9.999999451520138,101.0524511659082,-8.270352105222932,9.999999451520138,101.0524511659077,-8.270352105222488,9.999999451520138,101.05245116590856,-8.270352105223264,9.999999451520138,101.05245116590743,-8.270352105222257,9.999999451520138,101.05245116590768,-8.270352105222479,9.999999451520138
101.11282999384537,-8.845301456886661,101.43044347737579,-9.131870462538684,100.79521651031494,-8.558732451234638,100.79521692789687,-8.558732828000874,10.0,101.22306784390953,-8.944764334617666,10.0,100.90132938351371,-8.654473539495262,8.484561617848918,100.88297230425796,-8.637910735263775,9.999999453917424,100.79521975904794,-8.558735382426896,9.999999451534872,100.79521975904788,-8.558735382426843,9.999999451534874,100.79521975904755,-8.558735382426551,9.999999451534874,100.79521975904782,-8.558735382426796,9.999999451534874,100.79521975904773,-8.558735382426697,9.999999451534876,100.7952197590479,-8.55873538242686,9.999999451534876,100.79521975904768,-8.55873538242667,9.999999451534876,100.79521975904774,-8.558735382426713,9.999999451534876
100.85231271597989,-9.134040987368861,101.1682931278088,-9.422434824775072,100.53633230415099,-8.84564714996265,100.5363327190434,-8.84564752863301,10.0,100.94178734748655,-9.215704063194849,10.0,100.62404068717811,-8.925698179099175,8.529174536518669,100.60748751301632,-8.910590174808215,9.99999945350822,100.53633553207462,-8.845650096073378,9.999999451552643,100.53633553207467,-8.845650096073433,9.999999451552643,100.53633553207622,-8.84565009607485,9.999999451552645,100.5363355320749,-8.84565009607364,9.999999451552645,100.53633553207543,-8.845650096074118,9.999999451552645,100.53633553207455,-8.845650096073312,9.999999451552645,100.53633553207563,-8.845650096074309,9.999999451552645,100.53633553207538,-8.845650096074083,9.999999451552645
100.59013650015606,-9.42129590721332,100.90447233537334,-9.711508753390245,100.27580066493879,-9.131083061036396,100.2758010769942,-9.131083441469551,10.0,100.65877903037196,-9.484670622504598,10.0,100.34692779157533,-9.196751698044674,8.573528583754872,100.33215821581513,-9.183115579797981,9.999999453142964,100.27580387092993,-9.131086020991042,9.99999945157287,100.27580387093,-9.1310860209911,9.999999451572872,100.27580387093037,-9.131086020991447,9.999999451572872,100.27580387093022,-9.131086020991308,9.999999451572872,100.27580387093019,-9.131086020991274,9.999999451572874,100.27580387093002,-9.131086020991123,9.999999451572874,100.27580387093089,-9.131086020991914,9.999999451572874,100.27580387093087,-9.131086020991907,9.999999451572874
100.32630663999522,-9.707055757410842,100.63898677885807,-9.999082040197987,100.01362650113238,-9.415029474623697,100.01362691058327,-9.415029857028614,10.0,100.3741419261143,-9.751731318967835,10.0,100.06997154169713,-9.467652685069542,8.617630751569243,100.05696544064689,-9.455505692436532,9.999999452821871,100.01362968699651,-9.41503245004792,9.999999451595585,100.01362968699635,-9.415032450047777,9.999999451595587,100.01362968699202,-9.415032450043727,9.999999451595587,100.01362968699567,-9.415032450047136,9.999999451595587,100.01362968699408,-9.415032450045652,9.999999451595587,100.01362968699677,-9.415032450048157,9.999999451595587,100.0136296869933,-9.415032450044924,9.999999451595587,100.0136296869938,-9.415032450045391,9.999999451595587
100.06082820109782,-9.991310429104336,100.37184052052902,-10.285144446965377,99.74981588166662,-9.697476411243295,99.74981628900272,-9.697476796080798,10.0,100.08797283845908,-10.016955772908807,10.0,99.7931528155092,-9.73841969418473,8.661487863216648,99.78189025270578,-9.727779202238958,9.99999945254497,99.7498190511762,-9.697479405689737,9.999999451620452,99.74981905117615,-9.697479405689691,9.999999451620452,99.74981905117882,-9.697479405692215,9.999999451620454,99.74981905117647,-9.697479405689995,9.999999451620454,99.74981905117735,-9.697479405690832,9.999999451620454,99.74981905117578,-9.697479405689336,9.999999451620454,99.74981905117777,-9.697479405691217,9.999999451620454,99.7498190511774,-9.697479405690864,9.999999451620454
99.79370636667869,-10.274048901314515,100.10303277115139,-10.569685255429546,99.48437996220599,-9.978412547199484,99.48438036652472,-9.978412933624032,10.0,99.80036725635995,-10.280414995873706,10.0,99.51645541245772,-10.009068414373777,8.705106125892648,99.5069166778099,-9.999951841415973,9.999999452305367,99.48438310836994,-9.978415554121703,9.999999451640038,99.48438310836984,-9.978415554121604,9.99999945164004,99.4843831083727,-9.978415554124343,9.99999945164004,99.48438310837012,-9.97841555412188,9.99999945164004,99.48438310837105,-9.97841555412276,9.99999945164004,99.48438310836939,-9.978415554121176,9.99999945164004,99.48438310837126,-9.978415554122964,9.99999945164004,99.4843831083708,-9.978415554122531,9.99999945164004
99.52494604475594,-10.555254723562424,99.83256375609727,-10.852688036242135,99.2173283334146,-10.257821410882713,99.21732873354237,-10.257821797763333,10.0,99.51142229176708,-10.542178705820138,10.0,99.23986538018175,-10.279612316382734,8.74849125189667,99.23203087029259,-10.272037186136188,9.99999945209807,99.21733144712839,-10.257824421509781,9.999999451649902,99.21733144712817,-10.257824421509573,9.999999451649904,99.2173314471254,-10.257824421506882,9.999999451649904,99.21733144712783,-10.25782442150924,9.999999451649904,99.2173314471267,-10.257824421508143,9.999999451649904,99.21733144712834,-10.257824421509735,9.999999451649906,99.21733144712677,-10.257824421508213,9.999999451649906,99.21733144712691,-10.257824421508346,9.999999451649906
99.25455212413802,-10.834907188418184,99.56043815029741,-11.134132236738575,98.94866609797862,-10.535682140097792,98.9486664938058,-10.535682527305434,10.0,99.22123569184389,-10.802316255160324,10.0,98.963368861385,-10.55006473594879,8.791648804971466,98.9572189503725,-10.544048745473562,9.999999451923104,98.94866917833602,-10.535685153377292,9.999999451650112,98.94866917833589,-10.535685153377168,9.999999451650112,98.94866917833346,-10.535685153374798,9.999999451650114,98.9486691783361,-10.535685153377376,9.999999451650114,98.94866917833505,-10.535685153376342,9.999999451650114,98.94866917833605,-10.535685153377322,9.999999451650114,98.94866917833743,-10.535685153378665,9.999999451650114,98.94866917833737,-10.535685153378612,9.999999451650114
