x,y,t
7.5196541770186816,-2.7274952899969023,64.32533673549656
7.531908530786373,-2.777347808879167,64.58200290273633
7.544868549467294,-2.8305368632411056,64.65993637608635
7.558178607401134,-2.8741894439392386,64.88814492874828
7.571392248496641,-2.925773850410634,65.15439678206751
7.584921974519725,-2.979351187256474,65.23385896487468
7.596941932572419,-3.0237809548361074,65.34500170084472
7.621523993774209,-3.062556984672847,65.56003741581709
7.6376994219887795,-3.092142584414457,65.66711328933427
7.664963614108393,-3.132409229768509,65.86109885662863
7.690789685736428,-3.171274972547394,65.95822052215098
7.714263823969231,-3.1908111415190774,66.10331329865026
7.762519069151564,-3.2251191847674345,66.29437600526624
7.801294925433288,-3.250744073618664,66.41654369565238
7.830301811462546,-3.266520520301468,66.5466560309451
7.870970469900499,-3.2939483072564397,66.79193149085795
7.9106117402317135,-3.3203529349186827,66.86493386691741
7.939191542246972,-3.335695614683859,66.93700805648173
7.981532844222366,-3.3647997495985376,67.04764690390653
8.009923897453122,-3.379953658051189,67.10957983263727
8.046777940597474,-3.403570553581879,67.19137194769945
8.079669919258206,-3.4232253844510634,67.25549294828404
8.10921897858003,-3.4395372960977983,67.31592101976858
8.146267759651353,-3.463348929477545,67.40237620697674
8.178740965376852,-3.48258498751086,67.47172540787383
8.208536473779427,-3.499143348221855,67.53318058503206
8.245734774982752,-3.523104501733501,67.62237418885546
8.277707436050337,-3.541840015109408,67.69728692141939
8.308051290668582,-3.55894672203598,67.75880278965509
8.347835274876674,-3.5854935585523933,67.85922583666874
8.38067634931697,-3.605097485301018,67.94896004006655
8.41686936809605,-3.6280533563884223,68.04872870907202
8.44568485678643,-3.643631697387125,68.14833431368379
8.480506456673412,-3.665216149582436,68.29508046189856
8.51602545843456,-3.6874980036519114,68.3781491765263
8.544823648732438,-3.7030590462581134,68.51828759097499
8.58000318916348,-3.7250014389974737,68.72556965419551
8.615186238631852,-3.746947340774176,68.77020926489946
8.64398264991945,-3.7625066043701008,68.90209454949489
8.67952329952591,-3.7848101062849047,69.11191213565695
8.714245676339713,-3.80629533540697,69.19213675074758
8.742841877663968,-3.821654389039425,69.31204392551366
8.784576376393586,-3.850151740079976,69.54486736910852
8.814664163023783,-3.867002379006799,69.64607808010133
8.85212064834465,-3.8912217166215335,69.75783750619956
8.882206252207963,-3.908070173265626,69.8336312444118
8.914285757590195,-3.9269125286148014,69.904273284586
8.951472298476768,-3.95086192068303,70.00016759166641
8.981269302009848,-3.967421861364171,70.08363640333417
9.013741057986952,-3.9866560065198655,70.16273482553514
9.050791128956076,-4.010469014299151,70.26212942826008
9.080257615829806,-4.026713430445097,70.3534731228916
9.11365783579278,-4.046785834139396,70.45130083075298
9.150117195261815,-4.070078250007345,70.55556244695549
9.183747822252537,-4.093470007054554,70.67437476641203
9.208017082415209,-4.11225919633509,70.79010946306038
9.24926472534714,-4.139510481951472,71.03728519459617
9.289370368802029,-4.166518004061343,71.13162506701785
9.323840145049756,-4.186693262287987,71.26514320365688
9.339601373318908,-4.199610730743494,71.36708644562256
9.355176963730209,-4.217603763240023,71.47004875658976
9.376227198174156,-4.2462589358824925,71.58975365248507
9.397713214791372,-4.276712032821424,71.67981031437675
9.435691390442312,-4.328023469988652,71.81447016556803
9.461057143851582,-4.366717700513606,71.94739244448292
9.48777272371555,-4.406650549378355,72.03950197537081
9.514236620906257,-4.446352450996828,72.10380744784538
9.540705432303762,-4.486058861250456,72.15023846583549
9.56718105135666,-4.525771520947126,72.19565550774634
9.593655278083965,-4.5654829105795045,72.24011300014607
9.620129437946778,-4.605194109243271,72.28367975035049
9.646604124644552,-4.64490633521989,72.32648820371209
9.673079729507572,-4.684620425258476,72.36868058129318
9.699533920073955,-4.7242912377850015,72.41038874238514
9.726087713555495,-4.764163341943279,72.45213077146106
9.75274661799361,-4.804247869401102,72.49435417573052
9.774633153589836,-4.834706639118567,72.56225263654795
9.794770160176354,-4.862082311799114,72.61626214594583
9.821331889746828,-4.902457026225473,72.70821812296974
9.833946952704656,-4.923870951154589,72.76022056461657
9.847657177838256,-4.945527156431263,72.81181482192278
9.86102295270222,-4.961300261698069,72.8587209990191
9.888707610725016,-5.002686178902639,72.96548052379002
9.90759895064662,-5.0358009118043565,73.04234482662892
9.92039682609586,-5.0506272401380965,73.08761288538172
9.93360682494102,-5.073905506865238,73.15298197220744
9.946861701679484,-5.094119548226731,73.20709670991229
9.960096298701826,-5.11014467264144,73.25784797018841
9.973333354163374,-5.133893237482386,73.3293537575795
9.986570584631506,-5.152445298155776,73.3850278247699
9.999807728473812,-5.179582885648399,73.4648825450262
10.013045116806271,-5.202535203993932,73.52766788494021
10.026280531865416,-5.229331432664043,73.59495131307054
10.039520612271987,-5.2494865160895845,73.65538673654103
10.052799020438975,-5.276085528255203,73.7262131958011
10.065705082220155,-5.30048606102795,73.78351040620285
10.079655653747414,-5.338420793801914,73.88267913211158
10.08150495149538,-5.355255960426726,73.9310476201728
10.095926827707297,-5.398841104533968,74.05555673569049
10.108966904119582,-5.427263937364156,74.13579841441206
10.122636369550102,-5.480534946131993,74.29586667060474
10.12992595570377,-5.515012080453662,74.39857810849986
10.138381904570643,-5.553948616580897,74.4763249165767
10.151824355591748,-5.608589960662421,74.65484416066323
10.165205946171715,-5.676139525801027,74.99911404229626
10.17819794601878,-5.7411434608871055,75.06506335602236
10.190569821958556,-5.803902438580391,75.14633380173895
10.19004936949043,-5.814771034754404,75.1810077838346
10.189172187250454,-5.82561998856194,75.2130077243356
10.200637551844476,-5.873247742932714,75.37279666146465
10.19997115303032,-5.884209774513806,75.41891922297314
10.199118486336657,-5.896058832622208,75.45802056873113
10.210542162508125,-5.9321122510164965,75.6413140045791
10.209713947707913,-5.943686049582766,75.68497542309377
10.210033693773132,-5.95757686748375,75.73402756987169
10.209992129679344,-5.970740668998998,75.77451590601903
